UniprotID,TCDBID,Substrates,Column1,Column2,Column3
Q0P9M1,2.A.6.3.10,"Ampicillin,ethidiumbromide,Acridine,SDS,Deoxycholate,Triclosan,Cetrimide ",,,
Q0P9M0,2.A.6.3.10,"Ampicillin,ethidiumbromide,Acridine,SDS,Deoxycholate,Triclosan,Cetrimide ",,,
Q0P9L9,2.A.6.3.10,"Ampicillin,ethidiumbromide,Acridine,SDS,Deoxycholate,Triclosan,Cetrimide ",,,
O53645,3.A.1.106.6,"Ampicillin,Streptomycin,Chloramphenicol,tetracycline,Vancomycin ",,,
Q9NP58,3.A.1.210.6,"Anionicporphyrins,Porphyrins ",,,
C3PFA5,1.B.41.1.3,Anionicsolutes ,,,
C0VT35,1.B.41.1.4,Anionicsolutes ,,,
Q8FQT0,1.B.41.1.5,Anionicsolutes ,,,
C0XRQ2,1.B.41.1.6,Anionicsolutes ,,,
Q7LBE3,2.A.53.2.15,anions,,,
O24303,1.A.18.1.1,anions ,,,
M1V6H9,1.A.18.1.2,anions ,,,
Q8IWT6,1.A.25.3.1,anions ,,,
Q6P9F7,1.A.25.3.1,anions ,,,
Q8TDW0,1.A.25.3.1,anions ,,,
Q7L1W4,1.A.25.3.1,anions ,,,
Q6NSJ5,1.A.25.3.1,anions ,,,
P56513,1.A.27.1.1,anions ,,,
Q9H0Q3,1.A.27.1.3,anions ,,,
Q63113,1.A.27.1.4,anions ,,,
Q14802,1.A.27.1.5,anions ,,,
S4R445,1.A.27.1.5,anions ,,,
Q21973,1.A.46.1.3,anions ,,,
E1C3A0,1.A.46.1.6,anions ,,,
Q5AXS1,1.A.46.2.2,anions ,,,
B7K217,1.A.46.2.3,anions ,,,
C2UY63,1.A.46.2.4,anions ,,,
Q6MLK6,1.A.46.2.5,anions ,,,
B2N0W4,1.A.46.2.6,anions ,,,
Q9M2D2,1.A.46.2.7,anions ,,,
Q9W5A5,1.A.48.1.5,anions ,,,
O77309,1.A.91.1.1,anions ,,,
Q9KKU2,1.B.1.1.25,anions ,,,
P24305,1.B.1.6.1,anions ,,,
D8PHW0,1.B.16.2.7,anions ,,,
P45217,1.B.17.3.7,anions ,,,
Q4JXN7,1.B.34.3.1,anions ,,,
Q2S5G8,1.B.5.1.12,anions ,,,
Q2S4D9,1.B.5.1.13,anions ,,,
Q8FME6,1.B.59.1.1,anions ,,,
P04840,1.B.8.1.1,anions ,,,
P45880,1.B.8.1.12,anions ,,,
F0WZY9,1.B.8.1.14,anions ,,,
A1Y189,1.B.8.1.16,anions ,,,
Q94920,1.B.8.1.6,anions ,,,
P32194,1.C.33.1.9,anions ,,,
D0PRC0,1.C.52.1.34,anions ,,,
P56750,1.H.1.1.13,anions ,,,
O95471,1.H.1.1.2,anions ,,,
G5EDU0,2.A.1.19.26,anions ,,,
Q4J820,2.A.16.4.5,anions ,,,
Q9KY69,2.A.16.4.6,anions ,,,
Q9LD83,2.A.16.5.1,anions ,,,
Q9FLV9,2.A.16.5.2,anions ,,,
Q9A061,2.A.16.6.1,anions ,,,
Q9GKY1,2.A.31.2.5,anions ,,,
Q2FMC1,2.A.47.1.1,anions ,,,
Q9XF71,2.A.49.3.2,anions ,,,
P58743,2.A.53.2.19,anions ,,,
Q8UVG4,2.A.60.1.13,anions ,,,
A1XGH3,2.A.85.2.4,anions ,,,
Q9BWU0,3.A.18.1.2,anions ,,,
L1J207,3.E.1.8.1,anions ,,,
L1IFZ3,3.E.1.8.2,anions ,,,
Q8KR68,9.A.56.1.1,anions ,,,
Q0JJV1,1.B.8.1.8,"anions,ATP ",,,
Q9HUR5,1.B.25.1.8,"anions,Benzoate,Vanillate,4-nitrobenzoate,Caproate,Octanoate,Carbenicillin,tetracycline,Carbapenem ",,,
Q9Z0S6,1.H.1.1.10,"anions,cations ",,,
P71460,1.C.30.1.1,"anions,H+,K+ ",,,
P71461,1.C.30.1.1,"anions,H+,K+ ",,,
P21420,1.B.1.1.4,"anions,Methylbenzylviologen,Ceftriaxone,H2O2 ",,,
P69856,1.B.35.2.1,"anions,oligosaccharides ",,,
P02730,2.A.31.1.1,"anions,phospholipids ",,,
P0A910,1.B.6.1.1,"anions,resveratrol,Naringenin,Rutin ",,,
B5RLX6,1.B.56.1.1,"anions,Small Molecules ",,,
P07355,1.A.31.1.4,"annexina2,ions ",,,
O95255,3.A.1.208.10,"Anthracycline,Organoanions,Glutathioneconjugates,LeukotrieneC4,DNP,N-ethylmaleimideS-glutathione,epipodophyllotoxins,Cisplatin,Probenecid,benzbromarone,Indomethacin ",,,
D6SC34,2.A.122.1.2,antibiotics ,,,
P0AEY1,2.A.95.1.1,antibiotics ,,,
P67143,2.A.95.1.5,antibiotics ,,,
B8HLY6,2.A.95.1.8,antibiotics ,,,
P0A908,9.B.99.1.2,antibiotics ,,,
Q8Y3G9,2.A.6.2.45,"antibiotics,Phytoalexins,detergents ",,,
Q8Y3H0,2.A.6.2.45,"antibiotics,Phytoalexins,detergents ",,,
P06996,1.B.1.1.3,"antibiotics,Solutes ",,,
O51167,2.A.6.3.11,Antimicrobialagents ,,,
O51166,2.A.6.3.11,Antimicrobialagents ,,,
763427793,2.A.6.3.11,Antimicrobialagents ,,,
Q03RZ6,3.A.1.122.13,Antimicrobialpeptides ,,,
O31709,3.A.1.122.2,Antimicrobialpeptides ,,,
O31710,3.A.1.122.2,Antimicrobialpeptides ,,,
O31711,3.A.1.122.2,Antimicrobialpeptides ,,,
O31712,3.A.1.122.2,Antimicrobialpeptides ,,,
Q18BL2,3.A.1.124.6,Antimicrobialpeptides ,,,
Q18BL7,3.A.1.124.6,Antimicrobialpeptides ,,,
Q18BL6,3.A.1.124.6,Antimicrobialpeptides ,,,
B3WF86,3.A.1.134.8,Antimicrobialpeptides ,,,
B3WF85,3.A.1.134.8,Antimicrobialpeptides ,,,
Q6MNW8,3.A.1.136.2,Antimicrobialpeptides ,,,
Q6MGV4,3.A.1.137.2,Antimicrobialpeptides ,,,
Q6MGV3,3.A.1.137.2,Antimicrobialpeptides ,,,
Q6MGV5,3.A.1.137.2,Antimicrobialpeptides ,,,
Q9HMC9,2.A.47.4.2,antimonite ,,,
P77589,2.A.1.15.2,Arabinose ,,,
P31436,2.A.1.20.3,Arabinose ,,,
P77549,2.A.1.46.6,Arabinose ,,,
Q8AAV7,2.A.21.3.19,Arabinose ,,,
Q0HIQ5,3.A.1.2.14,Arabinose ,,,
Q0HIQ6,3.A.1.2.14,Arabinose ,,,
Q0HIQ7,3.A.1.2.14,Arabinose ,,,
Q0HIQ8,3.A.1.2.14,Arabinose ,,,
P02924,3.A.1.2.2,Arabinose ,,,
P0AAF3,3.A.1.2.2,Arabinose ,,,
P0AE26,3.A.1.2.2,Arabinose ,,,
P0AEX3,2.A.1.6.2,"Arabinose, H+, Alpha-ketoglutarate",,,
Q97UF2,3.A.1.1.14,"Arabinose,fructose,Xylose ",,,
Q97UF3,3.A.1.1.14,"Arabinose,fructose,Xylose ",,,
Q97UF4,3.A.1.1.14,"Arabinose,fructose,Xylose ",,,
Q97UF5,3.A.1.1.14,"Arabinose,fructose,Xylose ",,,
P37621,2.A.1.46.7,"Arabinose,Glyphosate ",,,
Q9S3K0,2.A.1.20.4,"Arabinose,IPTG,Lactose ",,,
C4B4V9,2.A.1.1.116,"Arabinose,Xylose ",,,
Q0HIQ0,2.A.2.3.7,Arabinosides ,,,
P94528,3.A.1.1.34,Arabinosides ,,,
P94529,3.A.1.1.34,Arabinosides ,,,
P94530,3.A.1.1.34,Arabinosides ,,,
P94360,3.A.1.1.34,Arabinosides ,,,
O32151,3.A.1.1.34,Arabinosides ,,,
Q9WYB4,3.A.1.1.37,Arabinosides ,,,
O30491,3.A.1.1.49,"Arabitinol,glucitol,mannitol ",,,
O30492,3.A.1.1.49,"Arabitinol,glucitol,mannitol ",,,
O30493,3.A.1.1.49,"Arabitinol,glucitol,mannitol ",,,
O30494,3.A.1.1.49,"Arabitinol,glucitol,mannitol ",,,
Q71WA4,4.A.5.1.2,"Arabitol,Xylitol ",,,
Q71WA5,4.A.5.1.2,"Arabitol,Xylitol ",,,
Q71WA6,4.A.5.1.2,"Arabitol,Xylitol ",,,
Q9KJ80,4.A.1.2.6,arbutin ,,,
P24241,4.A.1.2.3,"arbutin,salicin,Cellobiose ",,,
F9GZA7,1.B.6.2.7,Arginine ,,,
Q93K64,2.A.118.1.1,Arginine ,,,
Q86G79,2.A.18.6.9,Arginine ,,,
P39137,2.A.3.1.11,Arginine ,,,
Q59WB3,2.A.3.10.25,Arginine ,,,
P04817,2.A.3.10.4,Arginine ,,,
P60061,2.A.3.2.5,Arginine ,,,
Q9Z6M8,2.A.3.2.7,Arginine ,,,
P0AAE5,2.A.3.2.8,Arginine ,,,
P54535,3.A.1.3.15,Arginine ,,,
P54536,3.A.1.3.15,Arginine ,,,
P54537,3.A.1.3.15,Arginine ,,,
P0AAF6,3.A.1.3.3,Arginine ,,,
P0AE30,3.A.1.3.3,Arginine ,,,
P0AE34,3.A.1.3.3,Arginine ,,,
P30859,3.A.1.3.3,Arginine ,,,
P30860,3.A.1.3.3,Arginine ,,,
Q8EHH6,9.A.5.1.1,Arginine ,,,
Q9Z6M6,1.B.23.1.11,"Arginine,Agmatine ",,,
P0AEU0,3.A.1.3.29,"Arginine,Histidine,lysine ",,,
P07109,3.A.1.3.29,"Arginine,Histidine,lysine ",,,
P0AEU3,3.A.1.3.29,"Arginine,Histidine,lysine ",,,
P52094,3.A.1.3.29,"Arginine,Histidine,lysine ",,,
P09551,3.A.1.3.29,"Arginine,Histidine,lysine ",,,
Q8N8R3,2.A.29.8.9,"Arginine,Homoarginine,Methylarginine,Ornithine,Histidine ",,,
Q09812,2.A.1.24.2,"Arginine,lysine,Histidine ",,,
E7M1Y1,2.A.1.3.27,"Arginine,lysine,Histidine ",,,
P43059,2.A.3.10.20,"Arginine,lysine,Histidine ",,,
Q9URZ4,2.A.3.10.21,"Arginine,lysine,Histidine ",,,
Q09143,2.A.3.3.1,"Arginine,lysine,Ornithine ",,,
Q5AG77,2.A.3.10.23,"Arginine,Methionine ",,,
Q8NBW4,2.A.18.9.1,"Arginine,Na+ ",,,
F8G8A9,2.A.118.1.5,"Arginine,Ornithine ",,,
L0SAV1,2.A.118.1.6,"Arginine,Ornithine ",,,
F2HL52,2.A.3.2.10,"Arginine,Ornithine ",,,
F2HL56,2.A.3.2.11,"Arginine,Ornithine ",,,
P18275,2.A.3.2.3,"Arginine,Ornithine ",,,
B0R9X2,2.A.35.1.4,"Arginine,Ornithine ",,,
P70423,2.A.3.3.5,"Argnine,2,4-diamino-n-butyrate,lysine,Ornithine ",,,
P18581,2.A.3.3.2,"Argnine,lysine,Ornithine ",,,
Q6IT47,2.A.18.4.2,"AromaticAmino acids,NeutralAmino acids ",,,
Q97YH0,2.A.1.3.70,Aromaticcompounds ,,,
O06742,2.A.1.32.1,Aromaticdrugs ,,,
P14319,2.A.7.1.1,"Aromaticdyes,Quaternaryamines,TPPderivatives ",,,
F2NY23,1.B.9.2.4,Aromatichydrocarbons ,,,
H1XWB7,1.B.9.4.5,Aromatichydrocarbons ,,,
C6Y1W8,1.B.9.4.7,Aromatichydrocarbons ,,,
O85763,3.A.1.17.2,Aromaticsulfonate ,,,
O85765,3.A.1.17.2,Aromaticsulfonate ,,,
Q8KZQ6,3.A.1.17.2,Aromaticsulfonate ,,,
P08690,3.A.4.1.1,Arsenical ,,,
P0AB93,3.A.4.1.1,Arsenical ,,,
Q6KZR9,3.A.4.1.2,Arsenical ,,,
Q6L2Y3,3.A.4.1.2,Arsenical ,,,
Q8EJD3,2.A.59.1.3,"Arsenicals,arsenate ",,,
O43315,1.A.8.9.14,"arsenictrioxide,As2O3,glycerol,water ",,,
Q92R43,1.A.8.12.10,arsenite ,,,
Q8U3B8,2.A.59.1.4,arsenite ,,,
A6TP80,2.A.59.1.5,arsenite ,,,
A6TP82,2.A.59.1.5,arsenite ,,,
A6TP83,2.A.59.1.5,arsenite ,,,
A6TLY3,2.A.59.1.6,arsenite ,,,
A6TLY5,2.A.59.1.6,arsenite ,,,
A6TLY6,2.A.59.1.6,arsenite ,,,
A3T1V5,2.A.59.2.1,arsenite ,,,
B8GAD2,2.A.59.2.2,arsenite ,,,
P45946,2.A.59.1.2,"arsenite,antimonite ",,,
Q8LAI1,1.A.8.12.6,"arsenite,Borate ",,,
Q06598,2.A.59.1.1,"arsenite,H+ ",,,
Q8NQC8,2.A.59.1.7,"arsenite,H+ ",,,
P13568,3.A.1.201.4,"artemisinin,multipledrugs ",,,
Q84BQ3,3.A.1.122.12,Arthrofactin ,,,
A0ZUB1,3.A.1.122.12,Arthrofactin ,,,
P40739,4.A.1.2.11,Arylbeta-glucosides ,,,
P30329,2.A.45.1.1,"As3+,Sb3+,H+ ",,,
P39301,4.A.7.1.1,Ascorbate ,,,
P69820,4.A.7.1.1,Ascorbate ,,,
P69822,4.A.7.1.1,Ascorbate ,,,
C6PWG8,4.A.7.1.3,Ascorbate ,,,
P77610,2.A.3.1.24,Asparagine ,,,
P40812,2.A.3.1.8,Asparagine ,,,
Q88NY2,3.A.1.3.19,"Asparagine,aspartate,Glutamine,glutamate ",,,
Q88NY3,3.A.1.3.19,"Asparagine,aspartate,Glutamine,glutamate ",,,
Q88NY4,3.A.1.3.19,"Asparagine,aspartate,Glutamine,glutamate ",,,
Q88NY5,3.A.1.3.19,"Asparagine,aspartate,Glutamine,glutamate ",,,
Q52663,3.A.1.3.7,"Asparagine,aspartate,Glutamine,glutamate ",,,
Q52664,3.A.1.3.7,"Asparagine,aspartate,Glutamine,glutamate ",,,
Q52665,3.A.1.3.7,"Asparagine,aspartate,Glutamine,glutamate ",,,
Q52666,3.A.1.3.7,"Asparagine,aspartate,Glutamine,glutamate ",,,
P25376,2.A.3.10.7,"Asparagine,Glutamine ",,,
Q845W9,2.A.81.1.6,"aspartate,Alanine ",,,
P0ABN5,2.A.13.1.1,"aspartate,Fumarate ",,,
F2HJG8,2.A.3.7.6,"aspartate,glutamate ",,,
Q8TCU3,2.A.3.8.24,"aspartate,glutamate ",,,
Q91WN3,2.A.3.8.8,"aspartate,glutamate ",,,
A1VZQ3,3.A.1.3.16,"aspartate,glutamate ",,,
A3ZI83,3.A.1.3.16,"aspartate,glutamate ",,,
Q0P9X8,3.A.1.3.16,"aspartate,glutamate ",,,
O59010,2.A.23.1.5,"aspartate,glutamate,anions(channelfunction) ",,,
O07002,2.A.3.11.1,"aspartate,glutamate,L-aspartatehydroxamate ",,,
Q8T0S9,2.A.23.2.4,"aspartate,Taurine,Na+,L-glutamate ",,,
P53388,2.A.3.10.13,"AsparticAcid,GlutamicAcid ",,,
Q96RD7,1.A.25.2.1,ATP ,,,
P15516,1.C.79.1.1,ATP ,,,
P02808,1.C.79.1.2,ATP ,,,
Q5WSP6,2.A.29.27.1,ATP ,,,
P36051,9.A.6.1.1,ATP ,,,
A0DG78,9.A.6.1.2,ATP ,,,
P19568,2.A.12.1.1,"ATP,ADP ",,,
Q8SRA2,2.A.12.1.10,"ATP,ADP ",,,
Q8SUF9,2.A.12.1.11,"ATP,ADP ",,,
Q8SUG0,2.A.12.1.12,"ATP,ADP ",,,
Q8SUG7,2.A.12.1.13,"ATP,ADP ",,,
B0RZB7,2.A.12.1.14,"ATP,ADP ",,,
D0V1N0,2.A.12.1.15,"ATP,ADP ",,,
Q39002,2.A.12.1.16,"ATP,ADP ",,,
Q9S6V3,2.A.12.1.2,"ATP,ADP ",,,
Q6MEM5,2.A.12.1.6,"ATP,ADP ",,,
P05141,2.A.29.1.1,"ATP,ADP ",,,
P12235,2.A.29.1.2,"ATP,ADP ",,,
Q8TFA7,2.A.29.1.4,"ATP,ADP ",,,
P18239,2.A.29.1.7,"ATP,ADP ",,,
P18238,2.A.29.1.9,"ATP,ADP ",,,
Q4VFZ9,2.A.29.10.9,"ATP,ADP ",,,
Q9SUV1,2.A.29.11.4,"ATP,ADP ",,,
Q86DE1,2.A.29.22.1,"ATP,ADP ",,,
Q5VM58,2.A.29.22.2,"ATP,ADP ",,,
Q06497,2.A.29.17.1,"ATP,ADP,AMP ",,,
Q9MA90,2.A.29.20.3,"ATP,ADP,AMP ",,,
Q8VZS0,2.A.29.20.2,"ATP,ADP,NAD+ ",,,
Q9M024,2.A.29.23.3,"ATP,ADP,PAPS ",,,
Q842J1,2.A.12.1.3,"ATP,dATP,ddATP,ADP,dADP,ddADP ",,,
Q9X9D2,2.A.12.1.17,"ATP,GTP,CTP,UTP,H+ ",,,
Q8BFT9,2.A.1.82.3,"ATP,GTP,NAD ",,,
Q6MEN4,2.A.12.1.7,"ATP,GTP,UTP,CTP ",,,
Q6KCM7,2.A.29.23.1,"ATP,Mg2+,phosphate ",,,
Q6NUK1,2.A.29.23.8,"ATP,Mg2+,phosphate ",,,
D1J6Q5,1.C.14.1.7,"ATP,potassiumions ",,,
Q8ZRG7,3.A.3.5.20,Au2+ ,,,
Q8ZRG8,2.A.6.2.25,"Au2+,drugs,Chloramphenicol ",,,
Q8ZRG9,2.A.6.2.25,"Au2+,drugs,Chloramphenicol ",,,
Q8ZRH0,2.A.6.2.25,"Au2+,drugs,Chloramphenicol ",,,
P0AFS5,2.A.86.1.4,Autoinducer-2 ,,,
Q1DBZ0,2.A.86.2.2,Autoinducer-2 ,,,
A6VKS8,3.A.1.2.13,Autoinducer-2 ,,,
A6VKS9,3.A.1.2.13,Autoinducer-2 ,,,
A6VKT0,3.A.1.2.13,Autoinducer-2 ,,,
P0AFS1,3.A.1.2.8,Autoinducer-2 ,,,
P76142,3.A.1.2.8,Autoinducer-2 ,,,
P77257,3.A.1.2.8,Autoinducer-2 ,,,
P77672,3.A.1.2.8,Autoinducer-2 ,,,
Q9S583,1.E.20.1.1,autolysin ,,,
Q3T4L9,1.E.5.1.1,autolysin ,,,
Q37975,1.E.21.2.1,"autolysin,Small Molecules ",,,
P60643,2.A.122.1.3,Autolysins ,,,
Q9C6B8,2.A.69.1.1,Auxin ,,,
Q9LU77,2.A.69.1.2,Auxin ,,,
Q940Y5,2.A.69.1.3,Auxin ,,,
Q9S7Z8,2.A.69.1.4,Auxin ,,,
Q673E5,2.A.69.1.5,Auxin ,,,
Q9FFD0,2.A.69.1.6,Auxin ,,,
Q9LFP6,2.A.69.1.7,Auxin ,,,
E7LII7,2.A.69.2.1,Auxin ,,,
E7III7,2.A.69.2.1,Auxin ,,,
B8MZ51,2.A.69.2.3,Auxin ,,,
C4MAS5,2.A.69.2.4,Auxin ,,,
Q9AK33,2.A.69.3.1,Auxin ,,,
Q1DE54,2.A.69.4.4,Auxin ,,,
D6ZY76,2.A.69.4.6,Auxin ,,,
Q9ZR72,3.A.1.201.5,Auxin ,,,
Q9LJX0,3.A.1.201.6,Auxin ,,,
O80725,3.A.1.201.7,Auxin ,,,
Q96247,2.A.18.1.1,"Auxin,H+ ",,,
Q04602,2.A.1.48.5,Azloes ,,,
P50080,2.A.1.3.53,Azole ,,,
O43140,3.A.1.201.11,Azoles ,,,
Q8X0Z3,3.A.1.205.6,"Azoles,Fluconazole ",,,
P78595,3.A.1.205.5,"Azoles,Terbinafine,Amorolfine,Aspofungin ",,,
Q9I0V5,2.A.6.2.39,"Aztreonam,Macrolides,Novobiocin,tetracycline ",,,
Q9I0V6,2.A.6.2.39,"Aztreonam,Macrolides,Novobiocin,tetracycline ",,,
Q9I0V7,2.A.6.2.39,"Aztreonam,Macrolides,Novobiocin,tetracycline ",,,
Q9I0V8,2.A.6.2.39,"Aztreonam,Macrolides,Novobiocin,tetracycline ",,,
O31762,2.A.1.32.2,Bacillibactin ,,,
P39642,2.A.1.21.5,Bacilysin ,,,
P42332,3.A.1.131.1,Bacitracin ,,,
P42333,3.A.1.131.1,Bacitracin ,,,
A8F6Z5,3.A.1.131.3,Bacitracin ,,,
Q8VUH1,3.A.1.134.2,Bacitracin ,,,
Q8VUH2,3.A.1.134.2,Bacitracin ,,,
O34697,3.A.1.134.3,Bacitracin ,,,
O34741,3.A.1.134.3,Bacitracin ,,,
Q8DQ76,3.A.1.134.4,"Bacitracin,Vancoremycin ",,,
Q8DQ77,3.A.1.134.4,"Bacitracin,Vancoremycin ",,,
G3XCT7,2.A.1.25.5,"bacterialcellwallhydrolysisproducts,N-acetylglucosamineanhydrousN-acetylmuramylpeptides,meuropeptides,Beta-lactamantibiotics ",,,
P26171,2.A.1.41.3,Bacteriochlorophyll ,,,
F0R9C2,3.A.1.112.10,Bacteriocins ,,,
A3DCU1,3.A.1.112.9,Bacteriocins ,,,
Q93GF4,3.A.1.123.2,Bacteriocins ,,,
C1C5Q7,9.A.38.1.2,Bacteriocins ,,,
Q8DS96,9.A.38.1.1,"Bacteriocins,tetracycline,Penicillin,Triclosan ",,,
P38971,2.A.3.10.11,BasicAmino acids ,,,
Q9I3Y3,2.A.66.1.12,"Benzalkoniumchloride,fluoroquinolone,ethidiumbromide,acriflavin,Tetraphenylphosphoniumchloride,H+ ",,,
A6DS17,1.B.25.2.1,Benzoate ,,,
O30513,2.A.1.15.5,Benzoate ,,,
Q6FBB3,2.A.1.15.7,Benzoate ,,,
P07775,2.A.46.1.1,Benzoate ,,,
Q0S582,2.A.46.1.2,Benzoate ,,,
A6WDE3,2.A.46.1.3,Benzoate ,,,
F8A1M3,2.A.46.1.4,Benzoate ,,,
D5MPH4,2.A.46.1.5,Benzoate ,,,
Q2J7N2,2.A.46.1.6,Benzoate ,,,
E4PGB6,2.A.46.1.7,Benzoate ,,,
H8W9K8,2.A.46.1.8,Benzoate ,,,
P76103,2.A.46.1.9,Benzoate ,,,
D6R8X8,2.A.39.3.6,"Benzyl-hydantoin,cations,Nucleobases ",,,
P46349,2.A.3.1.5,"beta-alanine,Gamma-aminobutyrate,Proline,3,4-dehydroproline,H+,3-aminobutyrate,3-aminopropanoate,cis-4-aminobutenoate ",,,
Q8RME0,3.A.1.126.1,Beta-exotoxinI ,,,
Q8RME1,3.A.1.126.1,Beta-exotoxinI ,,,
P18767,3.A.1.108.1,Beta-glucans ,,,
Q9WXN4,3.A.1.5.16,beta-glucosides ,,,
Q9WXN5,3.A.1.5.16,beta-glucosides ,,,
Q9WXN6,3.A.1.5.16,beta-glucosides ,,,
Q9WXN7,3.A.1.5.16,beta-glucosides ,,,
Q9WXN8,3.A.1.5.16,beta-glucosides ,,,
Q8U1J4,3.A.1.5.6,beta-glucosides ,,,
Q8U1J5,3.A.1.5.6,beta-glucosides ,,,
Q8U1J6,3.A.1.5.6,beta-glucosides ,,,
Q8U1J7,3.A.1.5.6,beta-glucosides ,,,
Q8U1J8,3.A.1.5.6,beta-glucosides ,,,
ART98499,4.A.1.2.14,beta-glucosides ,,,
ART98417,4.A.1.2.15,beta-glucosides ,,,
P08722,4.A.1.2.2,beta-glucosides ,,,
Q9AGC9,1.B.1.1.13,"Beta-lactam, Carbapenem, Imipenem",,,
Q6RW54,1.B.1.1.12,"Beta-lactamantibiotics,Cephalosporin,Imipenem ",,,
Q8Y5E9,3.A.1.134.12,"Beta-lactamantibiotics,Nisin,Gallidermin,Bacitracin ",,,
Q8Y5F0,3.A.1.134.12,"Beta-lactamantibiotics,Nisin,Gallidermin,Bacitracin ",,,
Q24LT6,2.A.6.2.29,"Beta-lactams, Chloramphenicol, tetracycline, erythromycin, Lincosamide, Fluoroquinolones, Fusidic acid, Tigecycline, Novobiocin, Rifampin, Trimethoprim, Acridine, Safranin, Pyronine, Triclosan, SDS",,,
Q24LT7,2.A.6.2.29,"Beta-lactams, Chloramphenicol, tetracycline, erythromycin, Lincosamide, Fluoroquinolones, Fusidic acid, Tigecycline, Novobiocin, Rifampin, Trimethoprim, Acridine, Safranin, Pyronine, Triclosan, SDS",,,
Q2FD95,2.A.6.2.29,"Beta-lactams, Chloramphenicol, tetracycline, erythromycin, Lincosamide, Fluoroquinolones, Fusidic acid, Tigecycline, Novobiocin, Rifampin, Trimethoprim, Acridine, Safranin, Pyronine, Triclosan, SDS",,,
Q9HVI9,2.A.6.2.15,"Beta-lactams,Fluoroquinolones,tetracycline,Macrolides,Chloramphenicol,Levofloxacin,Carbenicillin,Aztreonam,Ceftazidime,Cefepime,Cefoperazone,Piperacillin,erythromycin,Azithromycin ",,,
Q6VV67,2.A.6.2.23,"Beta-lactams,Gentamycin,Streptomycin,erythromycin,acriflavin,Acylhomoserinelactones,N-octanoyl-homoserinelactone,N-decanoyl-homoserinelactone,N-(3-hydroxy)-octanoyl-homoserinelactone,N-(3-hydroxy)-decanoyl-homoserinelactone,N-(3-oxo)-decanoyl-homoserinelactone,N-(3-oxo)-tetradecanoyl-homoserinelactone ",,,
Q6VV68,2.A.6.2.23,"Beta-lactams,Gentamycin,Streptomycin,erythromycin,acriflavin,Acylhomoserinelactones,N-octanoyl-homoserinelactone,N-decanoyl-homoserinelactone,N-(3-hydroxy)-octanoyl-homoserinelactone,N-(3-hydroxy)-decanoyl-homoserinelactone,N-(3-oxo)-decanoyl-homoserinelactone,N-(3-oxo)-tetradecanoyl-homoserinelactone ",,,
Q6VV69,2.A.6.2.23,"Beta-lactams,Gentamycin,Streptomycin,erythromycin,acriflavin,Acylhomoserinelactones,N-octanoyl-homoserinelactone,N-decanoyl-homoserinelactone,N-(3-hydroxy)-octanoyl-homoserinelactone,N-(3-hydroxy)-decanoyl-homoserinelactone,N-(3-oxo)-decanoyl-homoserinelactone,N-(3-oxo)-tetradecanoyl-homoserinelactone ",,,
P75683,2.A.2.3.5,Beta-xylosides ,,,
ART98386,4.A.1.2.16,betaglucosides ,,,
P48065,2.A.22.3.1,"Betaine,Gamma-aminobutyricacid,Na+,Diaminobutyrate,Proline,Quinidine,Dimethylglycine,Glycine,Sarcosine ",,,
Q59991,1.B.23.1.2,bicarbonate ,,,
A8IT08,2.A.29.8.14,bicarbonate ,,,
Q9JI66,2.A.31.2.2,bicarbonate ,,,
P96878,2.A.53.3.12,bicarbonate ,,,
A8I268,3.A.1.208.19,bicarbonate ,,,
P48751,2.A.31.1.3,"bicarbonate,anions ",,,
Q9WVC8,2.A.53.2.3,"bicarbonate,Cl- ",,,
Q6U841,2.A.31.2.14,"bicarbonate,Cl-,Na+ ",,,
Q9BY07,2.A.31.2.8,"bicarbonate,Na+ ",,,
Q3ZMH2,2.A.31.2.9,"bicarbonate,Na+ ",,,
Q7U617,2.A.53.3.2,"bicarbonate,Na+ ",,,
P73953,2.A.83.1.1,"bicarbonate,Na+ ",,,
P72547,9.B.67.1.1,"bicarbonate,Na+ ",,,
P28246,2.A.1.2.7,"bicyclomycin,sulfathiazole,tetracycline,fosfomycin,acriflavin,L-cysteine ",,,
P32386,3.A.1.208.12,bileacids ,,,
Q12908,2.A.28.1.2,"bileacids,bileconjugates ",,,
Q1CXF7,2.A.28.1.10,"bileacids,Na+ ",,,
Q0V8N6,2.A.28.1.5,"bileacids,Na+ ",,,
Q5PT55,2.A.28.1.6,"bileacids,Na+ ",,,
Q96EP9,2.A.28.1.7,"bileacids,Na+ ",,,
Q9K0A9,2.A.28.2.4,"bileacids,Na+ ",,,
C4ST46,2.A.28.2.9,"bileacids,Na+ ",,,
Q14973,2.A.28.1.9,"bileacids,xenobiotics,statins,steroids,taurocholate,bileconjugates ",,,
Q8GD13,1.B.1.1.9,"bilesalts,cations ",,,
Q9JHI3,2.A.60.1.7,"bilesalts,Eicosanoids,drugs ",,,
Q9QZX8,2.A.60.1.8,"bilesalts,Eicosanoids,Urate,Hormones,Toxins,anions ",,,
Q8RTE3,2.A.6.2.22,"bilesalts,ethidium,Ciprofloxacin,norfloxacin,tetracycline,Cefotaxime,Rifampicin,erythromycin,Chloramphenicol,Salicylate ",,,
